Competition,End time,Biomass,Population size,Growthrate
8_cells_1,276.4999999999944,0.61624321495483669,0.61566117450110702,0.51263006826552837
8_cells_2,296.09999999999883,0.57959206535222962,0.58395900137298129,0.23942519561141137
8_cells_3,285.7999999999965,0.33839013196693979,0.34464154177239814,0.41779832764431674
8_cells_4,277.29999999999455,-1.2102022954460407,-1.2024079700923991,-2.7078104167137185
8_cells_5,299.69999999999965,0.2330339651983234,0.23405755476019849,0.15694964071120632
16_cells_1,290.09999999999746,1.0035562784954772,0.99675634568805582,3.2308209749284305
16_cells_2,291.1999999999977,0.25880858140098378,0.26425335621215812,0.088030825092268158
16_cells_3,301.40000000000003,0.32408699358373233,0.32733741406176731,0.16631581841145979
16_cells_4,286.59999999999667,-1.715055263924282,-1.7066594902985452,-7.934152458045439
16_cells_5,298.79999999999944,-0.78129627937505519,-0.76600083730928503,-3.9841725650456952
32_cells_1,312.7000000000026,-1.1630118481907878,-1.1553549699962429,-4.9395539615785156
32_cells_2,318.4000000000039,-0.84652005241537842,-0.8431232427325942,-1.3826106273407706
32_cells_3,306.40000000000117,-0.39684193727650541,-0.39822003435842723,-0.63594177549094011
32_cells_4,318.10000000000383,1.8332834330536596,1.8217121621102439,14.034077922315689
32_cells_5,310.4000000000021,0.36065830331581711,0.35687515946552634,1.0385182323777775
4_cells_1,287.89999999999696,-0.13463294405392487,-0.13308681113330159,-0.31333548857686028
4_cells_2,279.99999999999517,0.11919324271064971,0.1201532170175286,-0.066776345204589582
4_cells_3,272.5999999999935,0.18746244456721364,0.18296485047969643,0.089969883200473569
4_cells_4,270.9999999999931,2.0621084988709319,2.044116520584482,8.7320036020171159
4_cells_5,261.79999999999103,1.6034500806346863,1.5880315323702021,4.7993497476329896
